,Product Name,Price,Rating,Features
85,"realme 9i 5G (Rocking Black, 64 GB)","₹14,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 2MP | 8MP Front Camera
5000 mAh Lithium Ion Battery
Mediatek Dimensity 810 5G Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
86,"realme C30s (Stripe Blue, 32 GB)","₹6,999",4.4,"2 GB RAM | 32 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Lithium Ion Battery
Unisoc SC9863A/ Unisoc SC9863A1 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
87,"realme Narzo 50i Prime (Dark Blue, 64 GB)","₹8,869",4.1,"4 GB RAM | 64 GB ROM
16.51 cm (6.5 inch) Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
Unisoc T612 processor Processor
1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories"
88,"realme C30s (Stripe Black, 32 GB)","₹6,999",4.4,"2 GB RAM | 32 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Lithium Ion Battery
Unisoc SC9863A/ Unisoc SC9863A1 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
89,"realme 9i 5G (Metallica Gold, 128 GB)","₹16,999",4.3,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 2MP | 8MP Front Camera
5000 mAh Lithium Ion Battery
Mediatek Dimensity 810 5G Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
90,"realme C33 2023 (Night Sea, 64 GB)","₹9,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
50MP + 0.3MP | 5MP Front Camera
5000 mAh Lithium Ion Battery
Unisoc T612 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
91,"realme C33 2023 (Sandy Gold, 64 GB)","₹9,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
50MP + 0.3MP | 5MP Front Camera
5000 mAh Lithium Ion Battery
Unisoc T612 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
92,"realme C30 (Bamboo Green, 32 GB)","₹6,499",4.1,"3 GB RAM | 32 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Lithium Ion Battery
Unisoc T612 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
93,"realme C30 (Lake Blue, 32 GB)","₹5,999",4.2,"2 GB RAM | 32 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Lithium Ion Battery
Unisoc T612 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
94,"realme C30 (Bamboo Green, 32 GB)","₹5,999",4.2,"2 GB RAM | 32 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Lithium Ion Battery
Unisoc T612 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
95,"realme 11 Pro 5G (Oasis Green, 256 GB)","₹27,999",4.3,"12 GB RAM | 256 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
100MP (OIS) + 2MP | 16MP Front Camera
5000 mAh Battery
Dimensity 7050 Processor
1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories"
96,"realme GT 2 (Paper White, 128 GB)","₹24,999",4.3,"8 GB RAM | 128 GB ROM
16.81 cm (6.62 inch) Full HD+ AMOLED Display
50MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 888 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
97,"realme GT 2 (Paper Green, 128 GB)","₹24,999",4.3,"8 GB RAM | 128 GB ROM
16.81 cm (6.62 inch) Full HD+ AMOLED Display
50MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 888 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
98,"realme GT 2 (Paper Green, 256 GB)","₹28,999",4.3,"12 GB RAM | 256 GB ROM
16.81 cm (6.62 inch) Full HD+ AMOLED Display
50MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 888 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
99,"realme GT 2 (Paper White, 256 GB)","₹28,999",4.3,"12 GB RAM | 256 GB ROM
16.81 cm (6.62 inch) Full HD+ AMOLED Display
50MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 888 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
100,"realme 10 Pro+ 5G (Hyperspace, 256 GB)","₹24,999",4.4,"8 GB RAM | 256 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
108MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Battery
Mediatek Dimensity 1080 5G Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
101,"realme 10 Pro+ 5G (Dark Matter, 256 GB)","₹24,999",4.4,"8 GB RAM | 256 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
108MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Battery
Mediatek Dimensity 1080 5G Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
102,"realme 10 Pro+ 5G (Dark Matter, 128 GB)","₹22,999",4.4,"8 GB RAM | 128 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
108MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Battery
Mediatek Dimensity 1080 5G Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
103,"realme 10 Pro+ 5G (Nebula Blue, 128 GB)","₹22,999",4.4,"8 GB RAM | 128 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
108MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Battery
Mediatek Dimensity 1080 5G Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
104,"realme 10 Pro+ 5G (Nebula Blue, 256 GB)","₹24,999",4.4,"8 GB RAM | 256 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
108MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Battery
Mediatek Dimensity 1080 5G Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
105,"realme 10 Pro+ 5G (Dark Matter, 128 GB)","₹21,999",4.4,"6 GB RAM | 128 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
108MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Battery
Mediatek Dimensity 1080 5G Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
106,"realme GT NEO 2 (NEO Blue, 128 GB)","₹21,999",4.4,"8 GB RAM | 128 GB ROM
16.81 cm (6.62 inch) Full HD+ Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 870 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
107,"realme 9i (Prism Black, 128 GB)","₹13,499",4.5,"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium ion Battery
Qualcomm Snapdragon 680 (SM6225) Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories"
108,"realme C33 (Night Sea, 64 GB)","₹9,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
50MP + 0.3MP | 5MP Front Camera
5000 mAh Lithium Ion Battery
Unisoc T612 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
109,"realme C33 (Sandy Gold, 64 GB)","₹9,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
50MP + 0.3MP | 5MP Front Camera
5000 mAh Lithium Ion Battery
Unisoc T612 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
110,"realme C33 (Sandy Gold, 32 GB)","₹8,999",4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
50MP + 0.3MP | 5MP Front Camera
5000 mAh Lithium Ion Battery
Unisoc T612 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
111,"realme C33 (Night Sea, 32 GB)","₹8,999",4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
50MP + 0.3MP | 5MP Front Camera
5000 mAh Lithium Ion Battery
Unisoc T612 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
112,"realme 9i 5G (Rocking Black, 128 GB)","₹16,999",4.3,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 2MP | 8MP Front Camera
5000 mAh Lithium Ion Battery
Mediatek Dimensity 810 5G Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
113,"realme GT NEO 2 (NEO Green, 256 GB)","₹25,999",4.4,"12 GB RAM | 256 GB ROM
16.81 cm (6.62 inch) Full HD+ Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 870 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
114,"realme GT NEO 2 (NEO Black, 256 GB)","₹25,999",4.4,"12 GB RAM | 256 GB ROM
16.81 cm (6.62 inch) Full HD+ Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 870 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
115,"realme GT NEO 2 (NEO Black, 128 GB)","₹21,999",4.4,"8 GB RAM | 128 GB ROM
16.81 cm (6.62 inch) Full HD+ Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 870 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
116,"realme GT NEO 2 (NEO Green, 128 GB)","₹21,999",4.4,"8 GB RAM | 128 GB ROM
16.81 cm (6.62 inch) Full HD+ Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 870 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
117,"realme Narzo 50A Prime (Flash Blue, 128 GB)","₹11,449",4.1,"4 GB RAM | 128 GB ROM
16.76 cm (6.6 inch) Display
50MP Rear Camera
5000 mAh Battery
12 Months Brand Warranty"
118,"realme 9i (Prism Blue, 128 GB)","₹14,499",4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium ion Battery
Qualcomm Snapdragon 680 (SM6225) Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories"
119,"realme 9i (Prism Blue, 64 GB)","₹11,999",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium ion Battery
Qualcomm Snapdragon 680 (SM6225) Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories"
120,"realme Narzo 60 pro 5G (?Cosmic Black, 128 GB)","₹23,937",4.4,"8 GB RAM | 128 GB ROM
17.02 cm (6.7 inch) Display
100MP Rear Camera
5000 mAh Battery
Domestic 1 Year of Device & 6 Months for In-Box Accessories"
121,"realme Narzo 50 (Speed Blue, 128 GB)","₹13,790",4.3,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Polymer Battery
Mediatek Helio G96 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
122,"realme 9 5G SE (Azure Glow, 128 GB)","₹17,999",4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Polymer Battery
Qualcomm Snapdragon 778G Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
123,"realme C11 2021 (Cool Blue, 32 GB)","₹7,499",4.4,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
Octa-core Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
124,"realme C11 2021 (Cool Grey, 32 GB)","₹7,499",4.4,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
Octa-core Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
125,"realme Narzo 50i (Carbon Black, 64 GB)","₹8,999",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
SC9863A Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
126,"realme XT (Pearl White, 64 GB)","₹16,599",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Display
64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera
4000 mAh Battery
Qualcomm 712 Processor
FHD+ Super AMOLED Display
In Display Fingerprint Sensor
Brand warranty of 1 year for mobile and 6 months for accessories"
127,"realme Narzo 50i (Mint Green, 32 GB)","₹7,488",4.5,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
SC9863A Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
128,"realme Narzo 50i (Carbon Black, 32 GB)","₹7,499",4.5,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
SC9863A Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
129,"realme C31 (Dark Green, 32 GB)","₹8,049",4.5,"3 GB RAM | 32 GB ROM | Expandable Upto 1 TB
16.56 cm (6.52 inch) HD Display
13MP + 2MP + 0.3MP | 5MP Front Camera
5000 mAh Battery
Unisoc T612 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
130,"realme 3i (Diamond Black, 32 GB)","₹8,550",4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
15.8 cm (6.22 inch) HD+ Display
13MP + 2MP | 13MP Front Camera
4230 mAh Battery
MediaTek Helio P60 Octa Core 2.0 GHz Processor
Triple Slots (Dual SIM + Memory Card)
Fingerprint Sensor and Face Unlock
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
131,"realme C30s (Stripe Blue, 64 GB)","₹8,499",4.2,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Lithium Ion Battery
Unisoc SC9863A/ Unisoc SC9863A1 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
132,"realme C31 (Dark Green, 64 GB)","₹8,749",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.56 cm (6.52 inch) HD Display
13MP + 2MP + 0.3MP | 5MP Front Camera
5000 mAh Battery
Unisoc T612 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
133,"realme Narzo 60 Pro 5G (Mars orange, 128 GB)","₹23,599",4.4,"8 GB RAM | 128 GB ROM
17.02 cm (6.7 inch) Display
100MP Rear Camera
5000 mAh Battery
Domestic 1 Year of Device & 6 Months for In-Box Accessories"
134,"realme Narzo 50i Prime (Dark Blue, 32 GB)","₹7,989",4.2,"3 GB RAM | 32 GB ROM
16.51 cm (6.5 inch) Display
8MP Rear Camera
5000 mAh Battery
1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories"
135,"realme Narzo 50i (Mint Green, 64 GB)","₹8,999",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
SC9863A Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
136,"realme 9 5G SE (Starry Glow, 128 GB)","₹21,989",4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Polymer Battery
Qualcomm Snapdragon 778G Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
137,"realme C31 (Light Silver, 32 GB)","₹8,049",4.5,"3 GB RAM | 32 GB ROM | Expandable Upto 1 TB
16.56 cm (6.52 inch) HD Display
13MP + 2MP + 0.3MP | 5MP Front Camera
5000 mAh Battery
Unisoc T612 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
138,"realme Narzo 60 Pro 5G (Mars Orange, 1 TB)","₹32,955",4,"12 GB RAM | 1 TB ROM
17.02 cm (6.7 inch) Display
100MP Rear Camera
5000 mAh Battery
Domestic 1 Year of Device & 6 Months for In-Box Accessories"
139,"realme Narzo 60 Pro 5G (Cosmic Black, 1 TB)","₹31,880",4,"12 GB RAM | 1 TB ROM
17.02 cm (6.7 inch) Display
100MP Rear Camera
5000 mAh Battery
Domestic 1 Year of Device & 6 Months for In-Box Accessories"
140,"realme Narzo 60 Pro 5G (Mars Orange, 256 GB)","₹26,900",4,"12 GB RAM | 256 GB ROM
17.02 cm (6.7 inch) Display
100MP Rear Camera
5000 mAh Battery
Domestic 1 Year of Device & 6 Months for In-Box Accessories"
141,"realme Narzo 50A (Oxygen Blue, 128 GB)","₹12,499",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
50MP + 2MP + 2MP | 8MP Front Camera
6000 mAh Battery
MediaTek Helio G85 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
142,"realme Narzo 50A (Oxygen Green, 64 GB)","₹11,499",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
50MP + 2MP + 2MP | 8MP Front Camera
6000 mAh Battery
MediaTek Helio G85 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
143,"realme Narzo 50A (Oxygen Green, 128 GB)","₹12,499",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
50MP + 2MP + 2MP | 8MP Front Camera
6000 mAh Battery
MediaTek Helio G85 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
144,"realme Narzo 60 pro 5G (Cosmic Black, 256 GB)","₹26,990",4,"12 GB RAM | 256 GB ROM
17.02 cm (6.7 inch) Display
100MP Rear Camera
5000 mAh Battery
Domestic 1 Year of Device & 6 Months for In-Box Accessories"
145,"realme 9 5G (Meteor Black, 64 GB)","₹13,999",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Polymer Battery
Mediatek Dimensity 810 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
146,"realme C30s (Stripe Black, 64 GB)","₹8,479",4.2,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Lithium Ion Battery
Unisoc SC9863A/ Unisoc SC9863A1 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
147,"realme C11 2021 (Cool Blue, 64 GB)","₹8,999",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
Octa-core Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
148,"realme Narzo 50A Prime (Flash Blue, 128 GB)","₹12,990",4.1,"4 GB RAM | 128 GB ROM
16.76 cm (6.6 inch) Display
50MP Rear Camera
5000 mAh Battery
12 Months Brand Warranty"
149,"realme Narzo 50A Prime (Flash Blue, 64 GB)","₹12,290",4.1,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB
16.76 cm (6.6 inch) Full HD+ Display
50MP Rear Camera | 8MP Front Camera
5000 mAh Battery
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
150,"realme Narzo 50A Prime (Flash Black, 64 GB)","₹12,290",4.1,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB
16.76 cm (6.6 inch) Full HD+ Display
50MP Rear Camera | 8MP Front Camera
5000 mAh Battery
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
151,"realme C25s (Watery Grey, 128 GB)","₹11,998",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 8MP Front Camera
6000 mAh Battery
MediaTek Helio G85 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
152,"realme Narzo 50i Prime (Dark Blue, 32 GB)","₹7,990",4.2,"3 GB RAM | 32 GB ROM
16.51 cm (6.5 inch) Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
Unisoc T612 processor Processor
1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories"
153,"realme Narzo N53 (Feather Gold, 64 GB)","₹10,488",4.2,"4 GB RAM | 64 GB ROM
17.12 cm (6.74 inch) Display
50MP Rear Camera
5000 mAh Battery
Domestic 1 Year on Handset and 6 Months on Accessories"
154,"realme Narzo 50A (Oxygen Blue, 64 GB)","₹11,499",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
50MP + 2MP + 2MP | 8MP Front Camera
6000 mAh Battery
MediaTek Helio G85 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
155,"realme Narzo 50 Pro 5G (Hyper Blue, 128 GB)","₹21,990",4.1,"8 GB RAM | 128 GB ROM
16.26 cm (6.4 inch) Display
48MP Rear Camera
5000 mAh Battery
Dimensity 920 5G Processor Processor
12Months Brand Warranty"
156,"realme Narzo 50 (Speed Blue, 64 GB)","₹14,890",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Polymer Battery
Mediatek Helio G96 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
157,"realme GT 5G (Dashing Blue, 128 GB)","₹25,999",4.3,"8 GB RAM | 128 GB ROM
16.33 cm (6.43 inch) Full HD+ Display
64MP + 8MP + 2MP | 16MP Front Camera
4500 mAh Battery
Qualcomm Snapdragon 888 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
158,"realme 8i (Space Purple, 64 GB)","₹11,499",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Helio G96 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
159,"realme C30s (Night Black, 64 GB)","₹8,399",4.2,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
Unisoc SC9863A/ Unisoc SC9863A1 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
160,"realme X3 SuperZoom (Arctic White, 256 GB)","₹34,999",4.2,"12 GB RAM | 256 GB ROM
16.69 cm (6.57 inch) Full HD+ Display
64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera
4200 mAh Battery
Qualcomm Snapdragon 855+ Processor
120 Hz Smooth Display
UIS and UIS Max Ultra Image Stabilization
Liquid Cooling System
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
161,"realme 8i (Space Black, 128 GB)","₹17,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Helio G96 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
162,"realme Narzo 30 Pro 5G (Blade Silver, 128 GB)","₹21,999",4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Dimensity 800U Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
163,"realme C21 (Cross Blue, 32 GB)","₹9,499",4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 5MP Front Camera
5000 mAh Battery
MediaTek Helio G35 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
164,"realme C21 (Cross Black, 64 GB)","₹10,499",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 5MP Front Camera
5000 mAh Battery
MediaTek Helio G35 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
165,"realme C25Y (Metal Grey, 64 GB)","₹12,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
50MP + 2MP + 2MP | 8MP Front Camera
5000 mAh Battery
Unisoc T610 Octa Core Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
166,"realme GT 5G (Dashing Silver, 128 GB)","₹25,999",4.3,"8 GB RAM | 128 GB ROM
16.33 cm (6.43 inch) Full HD+ Display
64MP + 8MP + 2MP | 16MP Front Camera
4500 mAh Battery
Qualcomm Snapdragon 888 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
167,"realme narzo 50i Prime (Mint Green, 32 GB)","₹8,999",4.2,"3 GB RAM | 32 GB ROM
16.51 cm (6.5 inch) Display
8MP Rear Camera
5000 mAh Battery
Unisoc Tiger T612 (12 nm) Processor
1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories"
168,"realme X2 Pro (Neptune Blue, 128 GB)","₹21,825",4.5,"8 GB RAM | 128 GB ROM
16.51 cm (6.5 inch) Full HD+ Display
64MP + 13MP + 8MP + 2MP | 16MP Front Camera
4000 mAh Battery
Qualcomm Snapdragon 855 Plus Processor
90 Hz Ultra Smooth Display
50W Super Vooc Flash Charge
20X Hybrid Zoom
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
